cos_theta,r,g,b
0.1457986831665039,0.8189428794525043,0.8381871181438628,0.8586918372276111
0.14654541015625,0.8187826454881462,0.8379255250278869,0.8583366624105035
0.1472940444946289,0.8186261929811701,0.8376671406170351,0.85798374367783
0.14804458618164062,0.8184735042968788,0.8374119609178486,0.8576330886655986
0.14879703521728516,0.8183245615442234,0.837159981651115,0.8572847047924606
0.1495513916015625,0.8181793465814775,0.8369111982547137,0.8569385992596891
0.15030765533447266,0.8180378410219111,0.8366656058864876,0.8565947790512056
0.15106582641601562,0.8179000262394495,0.8364231994271545,0.8562532509336432
0.1518259048461914,0.8177658833743243,0.836183973483248,0.85591402145645
0.152587890625,0.817635393338708,0.8359479223900946,0.8555770969520317
0.1533517837524414,0.8175085368223334,0.8357150402148196,0.8552424835359357
0.15411758422851562,0.8173852942980973,0.8354853207593805,0.8549101871070725
0.15488529205322266,0.8172656460276447,0.8352587575636335,0.8545802133479773
0.1556549072265625,0.8171495720669333,0.8350353439084235,0.8542525677251087
0.15642642974853516,0.8170370522717737,0.8348150728187015,0.8539272554891878
0.15719985961914062,0.8169280663033517,0.8345979370666687,0.8536042816755723
0.1579751968383789,0.8168225936337193,0.8343839291749385,0.853283651104674
0.15875244140625,0.8167206135512645,0.8341730414197278,0.8529653683824054
0.1595315933227539,0.8166221051661495,0.8339652658340662,0.8526494379006716
0.16031265258789062,0.8165270474157237,0.8337605942110241,0.8523358638378931
0.16109561920166016,0.8164354190699059,0.8335590181069618,0.8520246501595675
0.1618804931640625,0.8163471987365264,0.833360528844797,0.8517158006188683
0.16266727447509766,0.8162623648666514,0.8331651175172855,0.8514093187572751
0.16345596313476562,0.8161808957598592,0.8329727749903197,0.8511052079052438
0.1642465591430664,0.8161027695694861,0.8327834919062431,0.8508034711829086
0.1650390625,0.8160279643078423,0.8325972586871724,0.8505041115008192
0.1658334732055664,0.8159564578513772,0.8324140655383373,0.8502071315607116
0.16662979125976562,0.815888227945814,0.8322339024514296,0.8499125338563132
0.16742801666259766,0.8158232522112444,0.8320567592079592,0.8496203206741811
0.1682281494140625,0.8157615081471797,0.8318826253826229,0.8493304940945718
0.16903018951416016,0.8157029731375638,0.8317114903466775,0.8490430559923433
0.16983413696289062,0.8156476244557351,0.8315433432713226,0.8487580080378906
0.1706399917602539,0.8155954392693578,0.831378173131085,0.848475351698111
0.17144775390625,0.8155463946452934,0.8312159687072125,0.8481950882373996
0.1722574234008789,0.8155004675544409,0.8310567185910663,0.8479172187186772
0.17306900024414062,0.8154576348765197,0.8309004111875179,0.8476417440044459
0.17388248443603516,0.8154178734048122,0.8307470347183497,0.8473686647578749
0.1746978759765625,0.8153811598508559,0.8305965772256508,0.8470979814439159
0.17551517486572266,0.8153474708490851,0.8304490265752168,0.8468296943304453
0.17633438110351562,0.8153167829614336,0.8303043704599448,0.8465638034894347
0.1771554946899414,0.8152890726818651,0.8301625964032309,0.8463003087981501
0.177978515625,0.815264316440882,0.8300236917623571,0.8460392099403751
0.1788034439086914,0.815242490609962,0.8298876437318801,0.8457805064076628
0.17963027954101562,0.8152235715059505,0.8297544393470097,0.8455241975006125
0.18045902252197266,0.8152075353954006,0.8296240654869882,0.8452702823301705
0.1812896728515625,0.8151943584988611,0.8294965088784538,0.8450187598189582
0.18212223052978516,0.8151840169951098,0.8293717560988033,0.8447696287026217
0.18295669555664062,0.8151764870253354,0.8292497935795421,0.8445228875312049
0.1837930679321289,0.8151717446972622,0.8291306076096278,0.8442785346705489
0.18463134765625,0.8151697660892234,0.8290141843388007,0.8440365683037087
0.1854715347290039,0.8151705272541829,0.8289005097809026,0.8437969864323975
0.18631362915039062,0.8151740042236946,0.8287895698171871,0.8435597868784469
0.18715763092041016,0.8151801730118088,0.8286813501996166,0.8433249672852918
0.1880035400390625,0.8151890096189315,0.8285758365541411,0.8430925251194743
0.18885135650634766,0.8152004900356175,0.8284730143839688,0.8428624576721656
0.18970108032226562,0.8152145902463118,0.8283728690728182,0.84263476206071
0.1905527114868164,0.8152312862330361,0.8282753858881581,0.8424094352301855
0.19140625,0.8152505539790197,0.8281805499844246,0.8421864739549821
0.1922616958618164,0.8152723694722682,0.8280883464062317,0.8419658748403999
0.19311904907226562,0.8152967087090888,0.827998760091552,0.8417476343242595
0.19397830963134766,0.8153235476975417,0.8279117758748903,0.8415317486785348
0.1948394775390625,0.8153528624608509,0.8278273784904318,0.841318214010997
0.19570255279541016,0.8153846290407498,0.8277455525751714,0.8411070262668742
0.19656753540039062,0.8154188235007734,0.8276662826720272,0.8408981812305281
0.1974344253540039,0.815455421929493,0.8275895532329288,0.8406916745271417
0.19830322265625,0.8154944004436953,0.8275153486218862,0.8404875016244239
0.1991739273071289,0.8155357351915054,0.8274436531180382,0.8402856578343231
0.20004653930664062,0.8155794023554522,0.827374450918677,0.8400861383147572
0.20092105865478516,0.8156253781554808,0.8273077261422513,0.8398889380713517
0.2017974853515625,0.8156736388519051,0.827243462831345,0.8396940519591929
0.20267581939697266,0.8157241607483076,0.8271816449556348,0.8395014746845885
0.20355606079101562,0.8157769201943835,0.8271222564148208,0.8393112008068401
0.2044382095336914,0.8158318935887237,0.8270652810415353,0.8391232247400261
0.205322265625,0.8158890573815568,0.8270107026042232,0.838937540754792
0.2062082290649414,0.8159483880774147,0.8269585048100025,0.8387541429801498
0.20709609985351562,0.8160098622377657,0.8269086713074945,0.8385730254052868
0.20798587799072266,0.8160734564835778,0.826861185689629,0.8383941818813804
0.2088775634765625,0.8161391474978337,0.826816031496425,0.8382176061234201
0.20977115631103516,0.8162069120279908,0.8267731922177429,0.8380432917120388
0.21066665649414062,0.8162767268883889,0.8267326512960104,0.837871232095344
0.2115640640258789,0.8163485689626033,0.8266943921289196,0.8377014205907614
0.21246337890625,0.8164224152057428,0.8266583980721,0.83753385038688
0.2133646011352539,0.8164982426467003,0.8266246524417596,0.8373685145453006
0.21426773071289062,0.8165760283903472,0.8265931385173011,0.8372054060024909
0.21517276763916016,0.8166557496196764,0.8265638395439057,0.8370445175716441
0.2160797119140625,0.816737383597894,0.8265367387350944,0.8368858419445372
0.21698856353759766,0.816820907670461,0.8265118192752522,0.8367293716933959
0.21789932250976562,0.8169062992670825,0.8264890643221318,0.8365750992727596
0.2188119888305664,0.8169935359036479,0.8264684570093227,0.8364230170213479
0.2197265625,0.8170825951841212,0.8264499804486909,0.8362731171639287
0.2206430435180664,0.8171734548023778,0.8264336177327923,0.8361253918131879
0.22156143188476562,0.8172660925440004,0.8264193519372539,0.835979832971596
0.22248172760009766,0.8173604862880197,0.8264071661231226,0.8358364325332802
0.2234039306640625,0.8174566140086069,0.826397043339192,0.8356951822858897
0.22432804107666016,0.8175544537767228,0.8263889666242895,0.8355560739124643
0.22525405883789062,0.8176539837617173,0.8263829190095404,0.8354190989933007
0.2261819839477539,0.8177551822328815,0.826378883520597,0.8352842490078135
0.22711181640625,0.8178580275609534,0.8263768431798398,0.8351515153363995
0.2280435562133789,0.8179624982195787,0.8263767810085495,0.8350208892622945
0.22897720336914062,0.8180685727867284,0.8263786800290429,0.8348923619734292
0.22991275787353516,0.8181762299460686,0.8263825232667839,0.8347659245642818
0.2308502197265625,0.8182854484882868,0.8263882937524626,0.8346415680377252
0.23178958892822266,0.8183962073123737,0.8263959745240417,0.8345192833068708
0.23273086547851562,0.818508485426863,0.826405548628773,0.8343990611969081
0.2336740493774414,0.81862226195103,0.826416999125187,0.8342808924469376
0.234619140625,0.8187375161160448,0.8264303090850447,0.8341647677118014
0.2355661392211914,0.8188542272660849,0.8264454615952652,0.8340506775639029
0.23651504516601562,0.8189723748594089,0.8264624397598201,0.8339386124950267
0.23746585845947266,0.8190919384693847,0.8264812267015971,0.8338285629181459
0.2384185791015625,0.8192128977854853,0.8265018055642327,0.8337205191692281
0.23937320709228516,0.8193352326142355,0.8265241595139179,0.8336144715090297
0.24032974243164062,0.8194589228801289,0.8265482717411685,0.8335104101248861
0.2412881851196289,0.8195839486264985,0.8265741254625687,0.8334083251324914
0.24224853515625,0.8197102900163574,0.8266017039224826,0.8333082065776729
0.2432107925415039,0.8198379273331915,0.8266309903947378,0.8332100444381552
0.24417495727539062,0.8199668409817301,0.8266619681842756,0.8331138286253152
0.24514102935791016,0.820097011488663,0.8266946206287754,0.8330195489859313
0.2461090087890625,0.8202284195033402,0.8267289311002438,0.8329271953039188
0.24707889556884766,0.8203610457984183,0.8267648830065814,0.8328367573020597
0.24805068969726562,0.8204948712704859,0.8268024597931123,0.8327482246437219
0.2490243911743164,0.8206298769406479,0.8268416449440911,0.8326615869345652
0.25,0.8207660439550823,0.8268824219841743,0.832576833724242
0.2509775161743164,0.8209033535855529,0.8269247744798679,0.8324939545080846
0.2519569396972656,0.8210417872299043,0.8269686860409424,0.8324129387287816
0.25293827056884766,0.8211813264125104,0.8270141403218226,0.8323337757780439
0.2539215087890625,0.8213219527847044,0.8270611210229435,0.8322564549982598
0.25490665435791016,0.8214636481251695,0.8271096118920824,0.8321809656841389
0.2558937072753906,0.8216063943402999,0.8271595967256622,0.832107297084343
0.2568826675415039,0.8217501734645379,0.8272110593700235,0.8320354384031066
0.25787353515625,0.8218949676606744,0.8272639837226722,0.8319653788018436
0.2588663101196289,0.8220407592201252,0.8273183537334982,0.8318971074007452
0.2598609924316406,0.8221875305631777,0.8273741534059654,0.8318306132803607
0.26085758209228516,0.8223352642392118,0.827431366798276,0.83176588548317
0.2618560791015625,0.8224839429268906,0.8274899780245066,0.8317029130151403
0.26285648345947266,0.822633549434323,0.8275499712557202,0.8316416848472713
0.2638587951660156,0.8227840666992081,0.8276113307210456,0.8315821899171273
0.2648630142211914,0.8229354777889458,0.8276740407087383,0.8315244171303561
0.265869140625,0.8230877659007259,0.8277380855672066,0.8314683553621933
0.2668771743774414,0.8232409143615912,0.8278034497060194,0.831413993458955
0.2678871154785156,0.8233949066284794,0.8278701175968832,0.8313613202395153
0.26889896392822266,0.8235497262882359,0.8279380737745966,0.8313103244967701
0.2699127197265625,0.8237053570576099,0.828007302837977,0.8312609949990895
0.27092838287353516,0.8238617827832224,0.8280777894507633,0.831213320491751
0.2719459533691406,0.824018987441516,0.8281495183424958,0.8311672896983645
0.2729654312133789,0.8241769551386794,0.8282224743093672,0.8311228913222796
0.27398681640625,0.8243356701105542,0.8282966422150535,0.831080114047977
0.2750101089477539,0.8244951167225177,0.8283720069915191,0.8310389465424521
0.2760353088378906,0.8246552794693489,0.8284485536397975,0.8309993774565753
0.27706241607666016,0.8248161429750709,0.8285262672307494,0.8309613954264448
0.2780914306640625,0.8249776919927767,0.828605132905796,0.8309249890747215
0.27912235260009766,0.8251399114044345,0.8286851358776338,0.830890147011949
0.2801551818847656,0.825302786220675,0.8287662614309199,0.8308568578378606
0.2811899185180664,0.825466301580562,0.828848494922939,0.8308251101426692
0.2822265625,0.8256304427513432,0.8289318217842482,0.8307948925083449
0.2832651138305664,0.8257951951281836,0.8290162275192987,0.8307661935098742
0.2843055725097656,0.8259605442338848,0.8291016977070353,0.8307390017165087
0.28534793853759766,0.8261264757185851,0.8291882180014765,0.8307133056929943
0.2863922119140625,0.8262929753594469,0.8292757741322704,0.8306890940007868
0.28743839263916016,0.8264600290603245,0.8293643519052326,0.8306663551992554
0.2884864807128906,0.82662762285142,0.8294539372028618,0.8306450778468658
0.2895364761352539,0.8267957428889251,0.829544515984835,0.8306252505023526
0.29058837890625,0.8269643754546405,0.8296360742884844,0.8306068617258733
0.2916421890258789,0.8271335069555965,0.8297285982292514,0.83058990008015
0.2926979064941406,0.8273031239236454,0.8298220740011221,0.8305743541315942
0.29375553131103516,0.8274732130150477,0.8299164878770475,0.8305602124514151
0.2948150634765625,0.8276437610100464,0.8300118262093377,0.8305474636167168
0.29587650299072266,0.8278147548124238,0.8301080754300415,0.8305360962115758
0.2969398498535156,0.8279861814490524,0.830205222051308,0.8305260988281057
0.2980051040649414,0.8281580280694293,0.8303032526657277,0.8305174600675078
0.299072265625,0.8283302819452015,0.8304021539466571,0.8305101685411027
0.3001413345336914,0.82850293046968,0.8305019126485247,0.8305042128713519
0.3012123107910156,0.8286759611573417,0.8306025156071207,0.8304995816928585
0.30228519439697266,0.8288493616433231,0.8307039497398682,0.8304962636533592
0.3033599853515625,0.8290231196829054,0.8308062020460781,0.830494247414695
0.30443668365478516,0.8291972231509821,0.8309092596071886,0.8304935216537718
0.3055152893066406,0.8293716600415296,0.831013109586984,0.8304940750635034
0.3065958023071289,0.829546418467058,0.8311177392318042,0.8304958963537405
0.30767822265625,0.8297214866580552,0.831223135870733,0.8304989742521836
0.3087625503540039,0.8298968529624305,0.8313292869157705,0.8305032975052841
0.3098487854003906,0.830072505844942,0.8314361798619943,0.8305088548791262
0.31093692779541016,0.8302484338866136,0.8315438022877036,0.8305156351602981
0.3120269775390625,0.8304246257841595,0.831652141854545,0.8305236271567469
0.31311893463134766,0.8306010703493798,0.8317611863076312,0.8305328196986173
0.3142127990722656,0.8307777565085698,0.8318709234756375,0.8305432016390791
0.3153085708618164,0.8309546733019078,0.8319813412708895,0.830554761855138
0.31640625,0.8311318098828483,0.8320924276894338,0.8305674892484308
0.3175058364868164,0.8313091555174957,0.8322041708110991,0.8305813727460107
0.3186073303222656,0.8314866995839845,0.8323165587995385,0.8305964013011146
0.31971073150634766,0.8316644315718487,0.832429579902263,0.8306125638939149
0.3208160400390625,0.8318423410813844,0.8325432224506596,0.8306298495322625
0.32192325592041016,0.8320204178230106,0.8326574748600009,0.8306482472524116
0.3230323791503906,0.8321986516166219,0.8327723256294349,0.830667746119731
0.3241434097290039,0.8323770323909381,0.832887763341971,0.8306883352294029
0.32525634765625,0.8325555501828541,0.8330037766644471,0.8307100037071081
0.3263711929321289,0.8327341951367744,0.8331203543474907,0.8307327407096939
0.3274879455566406,0.8329129575039568,0.8332374852254643,0.8307565354258344
0.32860660552978516,0.833091827641841,0.8333551582164013,0.8307813770766721
0.3297271728515625,0.8332707960133822,0.8334733623219321,0.8308072549164484
0.33084964752197266,0.8334498531863748,0.8335920866271975,0.8308341582331203
0.3319740295410156,0.8336289898327821,0.8337113203007512,0.8308620763489651
0.3331003189086914,0.8338081967280502,0.8338310525944546,0.8308909986211694
0.334228515625,0.8339874647504315,0.8339512728433598,0.830920914442407
0.3353586196899414,0.8341667848802984,0.8340719704655828,0.8309518132414041
0.3364906311035156,0.8343461481994568,0.8341931349621655,0.8309836844834906
0.33762454986572266,0.8345255458904624,0.834314755916932,0.8310165176711388
0.3387603759765625,0.8347049692359203,0.834436822996334,0.8310503023444904
0.33989810943603516,0.8348844096178039,0.8345593259492837,0.83108502808187
0.3410377502441406,0.8350638585167564,0.8346822546069836,0.8311206845002865
0.3421792984008789,0.8352433075113956,0.8348055988827434,0.8311572612559238
0.34332275390625,0.8354227482776175,0.8349293487717924,0.8311947480446155
0.3444681167602539,0.8356021725879036,0.835053494351077,0.831233134602312
0.3456153869628906,0.8357815723106169,0.8351780257790589,0.8312724107055321
0.34676456451416016,0.8359609394093067,0.8353029332954995,0.8313125661718056
0.3479156494140625,0.8361402659420085,0.8354282072212378,0.8313535908601019
0.34906864166259766,0.8363195440605469,0.8355538379579599,0.8313954746712483
0.3502235412597656,0.8364987660098318,0.8356798159879661,0.8314382075483359
0.3513803482055664,0.836677924127161,0.835806131873924,0.8314817794771158
0.3525390625,0.8368570108415174,0.8359327762586217,0.8315261804863814
0.3536996841430664,0.8370360186728751,0.8360597398647063,0.8315714006483426
0.3548622131347656,0.8372149402314921,0.8361870134944247,0.831617430078986
0.35602664947509766,0.8373937682172171,0.8363145880293499,0.8316642589384265
0.3571929931640625,0.8375724954187893,0.8364424544301081,0.8317118774312473
0.35836124420166016,0.8377511147131395,0.8365706037360942,0.8317602758068285
0.3595314025878906,0.8379296190646943,0.836699027065184,0.8318094443596662
0.3607034683227539,0.838108001524678,0.8368277156134423,0.8318593734296807
0.36187744140625,0.8382862552304201,0.8369566606548224,0.8319100534025151
0.3630533218383789,0.838464373404659,0.8370858535408614,0.8319614747098216
0.3642311096191406,0.8386423493548514,0.8372152857003697,0.83201362782954
0.36541080474853516,0.8388201764724772,0.837344948639119,0.8320665032861664
0.3665924072265625,0.8389978482323521,0.8374748339395199,0.8321200916510089
0.36777591705322266,0.8391753581919416,0.8376049332602993,0.8321743835424373
0.3689613342285156,0.8393526999906672,0.8377352383361697,0.8322293696261219
0.3701486587524414,0.8395298673492274,0.8378657409774978,0.8322850406152617
0.371337890625,0.8397068540689113,0.8379964330699652,0.8323413872708041
0.3725290298461914,0.8398836540309181,0.8381273065742275,0.8323984004016559
0.3737220764160156,0.840060261195678,0.8382583535255688,0.8324560708648845
0.37491703033447266,0.8402366696021728,0.838389566033551,0.8325143895659096
0.3761138916015625,0.840412873367263,0.8385209362816618,0.8325733474586887
0.37731266021728516,0.8405888666850145,0.8386524565269559,0.8326329355458888
0.3785133361816406,0.8407646438260259,0.8387841190996972,0.8326931448790551
0.3797159194946289,0.8409401991367622,0.8389159164029925,0.8327539665587669
0.38092041015625,0.8411155270388878,0.8390478409124262,0.8328153917347878
0.3821268081665039,0.841290622028603,0.8391798851756912,0.8328774116062051
0.3833351135253906,0.8414654786759861,0.8393120418122122,0.8329400174215639
0.38454532623291016,0.8416400916243288,0.8394443035127755,0.8330032004789913
0.3857574462890625,0.8418144555894856,0.8395766630391469,0.8330669521263124
0.38697147369384766,0.8419885653592226,0.8397091132236907,0.8331312637611596
0.3881874084472656,0.8421624157925613,0.8398416469689883,0.8331961268310745
0.3894052505493164,0.8423360018191396,0.8399742572474511,0.8332615328335985
0.390625,0.8425093184385587,0.8401069371009334,0.8333274733163629
0.3918466567993164,0.8426823607197496,0.840239679640341,0.8333939398771647
0.3930702209472656,0.8428551238003301,0.8403724780452411,0.8334609241640382
0.39429569244384766,0.8430276028859734,0.8405053255634656,0.8335284178753204
0.3955230712890625,0.8431997932497743,0.8406382155107176,0.8335964127597076
0.39675235748291016,0.8433716902316165,0.8407711412701744,0.8336649006163048
0.3979835510253906,0.8435432892375562,0.8409040962920856,0.8337338732946707
0.3992166519165039,0.8437145857391918,0.8410370740933744,0.8338033226948535
0.40045166015625,0.8438855752730479,0.8411700682572355,0.833873240767421
0.4016885757446289,0.8440562534399595,0.8413030724327317,0.8339436195134847
0.4029273986816406,0.8442266159044589,0.8414360803343899,0.8340144509847167
0.40416812896728516,0.8443966583941674,0.8415690857417931,0.834085727283361
0.4054107666015625,0.8445663766991907,0.8417020824991771,0.8341574405622381
0.40665531158447266,0.8447357666715116,0.8418350645150222,0.834229583024744
0.4079017639160156,0.8449048242244003,0.841968025761642,0.8343021469248434
0.4091501235961914,0.8450735453318106,0.8421009602747771,0.8343751245670546
0.410400390625,0.8452419260277917,0.842233862153184,0.8344485083064348
0.4116525650024414,0.845409962405902,0.8423667255582252,0.834522290548551
0.4129066467285156,0.8455776506186218,0.8424995447134582,0.8345964637494532
0.41416263580322266,0.8457449868767745,0.8426323139042216,0.8346710204156386
0.4154205322265625,0.8459119674489449,0.8427650274772279,0.8347459531040086
0.41668033599853516,0.8460785886609131,0.8428976798401466,0.834821254421826
0.4179420471191406,0.8462448468950753,0.8430302654611961,0.8348969170266618
0.4192056655883789,0.846410738589887,0.8431627788687258,0.8349729336263401
0.42047119140625,0.8465762602392926,0.8432952146508097,0.8350492969788752
0.4217386245727539,0.8467414083921694,0.8434275674548294,0.8351259998924078
0.4230079650878906,0.8469061796517754,0.8435598319870622,0.8352030352251335
0.42427921295166016,0.8470705706751881,0.8436920030122712,0.8352803958852256
0.4255523681640625,0.8472345781727708,0.8438240753532886,0.8353580748307582
0.42682743072509766,0.8473981989076173,0.8439560438906073,0.8354360650696194
0.4281044006347656,0.847561429695015,0.8440879035619685,0.8355143596594233
0.4293832778930664,0.8477242674019089,0.8442196493619487,0.8355929517074163
0.4306640625,0.8478867089463699,0.8443512763415498,0.8356718343703806
0.4319467544555664,0.8480487512970618,0.8444827796077905,0.8357510008545314
0.4332313537597656,0.8482103914727229,0.8446141543232902,0.8358304444154131
0.43451786041259766,0.8483716265416371,0.8447453957058683,0.8359101583577873
0.4358062744140625,0.8485324536211185,0.844876499028128,0.8359901360355227
0.43709659576416016,0.8486928698770012,0.8450074596170528,0.8360703708514743
0.4383888244628906,0.848852872523125,0.8451382728535967,0.836150856257366
0.4396829605102539,0.8490124588208315,0.8452689341722788,0.8362315857536632
0.44097900390625,0.8491716260784585,0.8453994390607777,0.8363125528894472
0.4422769546508789,0.8493303716508461,0.8455297830595255,0.8363937512622821
0.4435768127441406,0.8494886929388374,0.8456599617613058,0.8364751745180807
0.44487857818603516,0.8496465873887885,0.8457899708108491,0.8365568163509667
0.4461822509765625,0.8498040524920827,0.8459198059044315,0.8366386705031325
0.44748783111572266,0.8499610857846446,0.8460494627894749,0.8367207307646957
0.4487953186035156,0.850117684846461,0.8461789372641447,0.836802990973551
0.4501047134399414,0.8502738473011068,0.8463082251769539,0.8368854450152203
0.451416015625,0.8504295708152688,0.8464373224263648,0.8369680868226984
0.4527292251586914,0.8505848530982808,0.8465662249603904,0.837050910376298
0.4540443420410156,0.8507396919016559,0.8466949287762046,0.8371339097034888
0.45536136627197266,0.8508940850186273,0.846823429919743,0.8372170788787391
0.4566802978515625,0.8510480302836918,0.8469517244853133,0.8373004120233478
0.45800113677978516,0.8512015255721499,0.8470798086152057,0.8373839033052803
0.4593238830566406,0.8513545687996654,0.8472076784992986,0.8374675469389982
0.4606485366821289,0.851507157921811,0.8473353303746761,0.8375513371852868
0.46197509765625,0.8516592909336311,0.847462760525236,0.8376352683510828
0.4633035659790039,0.8518109658691991,0.8475899652813075,0.8377193347892968
0.4646339416503906,0.8519621808011841,0.8477169410192676,0.8378035308986351
0.46596622467041016,0.8521129338404209,0.8478436841611559,0.8378878511234183
0.4673004150390625,0.8522632231354758,0.8479701911742975,0.8379722899534007
0.46863651275634766,0.8524130468722302,0.8480964585709213,0.8380568419235824
0.4699745178222656,0.8525624032734543,0.848222482907784,0.8381415016140252
0.4713144302368164,0.8527112905983943,0.8483482607857916,0.838226263649663
0.47265625,0.8528597071423543,0.8484737888496288,0.8383111227001109
0.4739999771118164,0.8530076512362887,0.8485990637873835,0.8383960734794736
0.4753456115722656,0.853155121246396,0.8487240823301775,0.8384811107461517
0.47669315338134766,0.8533021155737177,0.8488488412517946,0.838566229302645
0.4780426025390625,0.853448632653732,0.8489733373683186,0.8386514239953567
0.47939395904541016,0.8535946709559684,0.8490975675377609,0.8387366897143932
0.4807472229003906,0.8537402289836072,0.8492215286597014,0.8388220213933651
0.4821023941040039,0.8538853052730925,0.8493452176749238,0.8389074140091848
0.48345947265625,0.8540298983937493,0.8494686315650559,0.8389928625818645
0.4848184585571289,0.8541740069473991,0.8495917673522129,0.8390783621743098
0.4861793518066406,0.8543176295679831,0.8497146220986364,0.8391639078921158
0.48754215240478516,0.8544607649211854,0.8498371929063445,0.8392494948833604
0.4889068603515625,0.8546034117040631,0.8499594769167743,0.8393351183383942
0.49027347564697266,0.8547455686446763,0.8500814713104345,0.8394207734896343
0.4916419982910156,0.8548872345017232,0.8502031733065538,0.8395064556113504
0.4930124282836914,0.8550284080641819,0.8503245801627344,0.8395921600194572
0.494384765625,0.8551690881509474,0.8504456891746058,0.8396778820713002
0.4957590103149414,0.8553092736104781,0.8505664976754836,0.8397636171654423
0.4971351623535156,0.8554489633204481,0.8506870030360241,0.8398493607414506
0.49851322174072266,0.8555881561873904,0.8508072026638889,0.8399351082796805
0.4998931884765625,0.8557268511463613,0.8509270940034035,0.8400208553010614
0.5012750625610352,0.8558650471605902,0.851046674535225,0.8401065973668789
0.5026588439941406,0.8560027432211487,0.8511659417760041,0.8401923300785578
0.5040445327758789,0.8561399383466053,0.8512848932780591,0.8402780490774453
0.50543212890625,0.8562766315827032,0.851403526629041,0.8403637500445911
0.5068216323852539,0.8564128220020261,0.8515218394516065,0.840449428700529
0.5082130432128906,0.8565485087036689,0.8516398294030965,0.8405350808050571
0.5096063613891602,0.8566836908129235,0.8517574941752057,0.8406207021570179
0.5110015869140625,0.8568183674809494,0.8518748314936667,0.8407062885940784
0.5123987197875977,0.8569525378844616,0.8519918391179271,0.8407918359925064
0.5137977600097656,0.8570862012254198,0.8521085148408315,0.8408773402669519
0.5151987075805664,0.8572193567307106,0.852224856488308,0.8409627973702244
0.5166015625,0.8573520036518444,0.8523408619190522,0.8410482032930701
0.5180063247680664,0.8574841412646514,0.8524565290242169,0.8411335540639496
0.5194129943847656,0.8576157688689768,0.8525718557271023,0.8412188457488167
0.5208215713500977,0.8577468857883825,0.8526868399828471,0.8413040744508936
0.5222320556640625,0.8578774913698541,0.852801479778125,0.8413892363104485
0.5236444473266602,0.8580075849835039,0.8529157731308395,0.8414743275045731
0.5250587463378906,0.8581371660222835,0.8530297180898222,0.8415593442469576
0.5264749526977539,0.8582662339016967,0.8531433127345356,0.841644282787669
0.52789306640625,0.858394788059512,0.8532565551747725,0.8417291394129266
0.5293130874633789,0.8585228279554868,0.8533694435503617,0.8418139104448784
0.5307350158691406,0.8586503530710812,0.8534819760308774,0.8418985922413776
0.5321588516235352,0.8587773629091905,0.8535941508153424,0.8419831811957595
0.5335845947265625,0.8589038569938627,0.8537059661319435,0.8420676737366184
0.5350122451782227,0.8590298348700365,0.8538174202377419,0.8421520663275819
0.5364418029785156,0.8591552961032688,0.8539285114183883,0.8422363554670909
0.5378732681274414,0.859280240279468,0.8540392379878406,0.8423205376881734
0.539306640625,0.8594046670046409,0.85414959828808,0.842404609558224
0.5407419204711914,0.8595285759046211,0.8542595906888343,0.8424885676787794
0.5421791076660156,0.8596519666248186,0.8543692135873017,0.8425724086852963
0.5436182022094727,0.8597748388299645,0.854478465407871,0.8426561292469301
0.5450592041015625,0.8598971922038615,0.8545873446018531,0.8427397260663098
0.5465021133422852,0.8600190264491265,0.8546958496472079,0.8428231958793204
0.5479469299316406,0.860140341286955,0.8548039790482737,0.8429065354548777
0.5493936538696289,0.8602611364568683,0.8549117313355032,0.84298974159471
0.55084228515625,0.8603814117164752,0.8550191050651953,0.8430728111331344
0.5522928237915039,0.8605011668412351,0.8551260988192345,0.8431557409368384
0.5537452697753906,0.8606204016242162,0.8552327112048266,0.84323852790466
0.5551996231079102,0.8607391158758636,0.8553389408542431,0.8433211689673661
0.5566558837890625,0.860857309423772,0.8554447864245593,0.8434036610874351
0.5581140518188477,0.8609749821124476,0.8555502465974054,0.8434860012588377
0.5595741271972656,0.8610921338030872,0.8556553200787069,0.8435681865068182
0.5610361099243164,0.8612087643733556,0.8557600055984347,0.8436502138876768
0.5625,0.8613248737171572,0.8558643019103596,0.8437320804885521
0.5639657974243164,0.8614404617444178,0.8559682077917995,0.8438137834272056
0.5654335021972656,0.8615555283808715,0.8560717220433772,0.8438953198518035
0.5669031143188477,0.8616700735678401,0.8561748434887754,0.8439766869407027
0.5683746337890625,0.8617840972620235,0.8562775709744953,0.8440578819022343
0.5698480606079102,0.8618975994352868,0.8563799033696161,0.8441389019744906
0.5713233947753906,0.8620105800744537,0.8564818395655587,0.8442197444251098
0.5728006362915039,0.8621230391810983,0.8565833784758481,0.8443004065510631
0.57427978515625,0.8622349767713429,0.8566845190358798,0.8443808856784434
0.5757608413696289,0.8623463928756557,0.8567852602026877,0.8444611791622507
0.5772438049316406,0.8624572875386498,0.8568856009547131,0.8445412843861835
0.5787286758422852,0.8625676608188868,0.8569855402915778,0.844621198762426
0.5802154541015625,0.8626775127886818,0.8570850772338552,0.8447009197314389
0.5817041397094727,0.8627868435339089,0.857184210822847,0.8447804447617514
0.5831947326660156,0.8628956531538107,0.8572829401203603,0.8448597713497503
0.5846872329711914,0.8630039417608084,0.8573812642084857,0.8449388970194738
0.586181640625,0.8631117094803157,0.8574791821893784,0.8450178193224037
